League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
La Liga,2015/2016,30,FC Granada,Rayo Vallecano,2:2,2:2,87',NO
La Liga,2015/2016,30,FC Granada,Rayo Vallecano,2:2,2:1,70',NO
La Liga,2015/2016,30,FC Granada,Rayo Vallecano,2:2,1:1,54',NO
La Liga,2015/2016,30,FC Granada,Rayo Vallecano,2:2,1:0,45',NO
La Liga,2015/2016,30,Real Sociedad San Sebastian,UD Las Palmas,0:1,0:1,39',NO
La Liga,2015/2016,30,Deportivo La Coruna,Levante UD,2:1,2:1,85',NO
La Liga,2015/2016,30,Deportivo La Coruna,Levante UD,2:1,1:1,50',NO
La Liga,2015/2016,30,Deportivo La Coruna,Levante UD,2:1,1:0,43',NO
La Liga,2015/2016,30,Real Betis,FC Malaga,0:1,0:1,82',NO
La Liga,2015/2016,30,Espanyol Barcelona,Athletic Bilbao,2:1,2:1,57',NO
La Liga,2015/2016,30,Espanyol Barcelona,Athletic Bilbao,2:1,1:1,54',NO
La Liga,2015/2016,30,Espanyol Barcelona,Athletic Bilbao,2:1,0:1,20',NO
La Liga,2015/2016,30,FC Villarreal,FC Barcelona,2:2,2:2,63',NO
La Liga,2015/2016,30,FC Villarreal,FC Barcelona,2:2,1:2,57',NO
La Liga,2015/2016,30,FC Villarreal,FC Barcelona,2:2,0:2,41',NO
La Liga,2015/2016,30,FC Villarreal,FC Barcelona,2:2,0:1,20',NO
La Liga,2015/2016,30,FC Valencia,Celta Vigo,0:2,0:2,84',NO
La Liga,2015/2016,30,FC Valencia,Celta Vigo,0:2,0:1,80',NO
La Liga,2015/2016,30,Real Madrid,FC Sevilla,4:0,4:0,86',NO
La Liga,2015/2016,30,Real Madrid,FC Sevilla,4:0,3:0,66',NO
La Liga,2015/2016,30,Real Madrid,FC Sevilla,4:0,2:0,64',NO
La Liga,2015/2016,30,Real Madrid,FC Sevilla,4:0,1:0,6',NO
La Liga,2015/2016,31,Rayo Vallecano,FC Getafe,2:0,2:0,71',NO
La Liga,2015/2016,31,Rayo Vallecano,FC Getafe,2:0,1:0,15',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,5:1,90',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,4:1,81',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,3:1,79',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,3:0,65',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,2:0,42',NO
La Liga,2015/2016,31,Atletico Madrid,Real Betis,5:1,1:0,37',NO
La Liga,2015/2016,31,UD Las Palmas,FC Valencia,2:1,2:1,63',NO
La Liga,2015/2016,31,UD Las Palmas,FC Valencia,2:1,1:1,50',NO
La Liga,2015/2016,31,UD Las Palmas,FC Valencia,2:1,0:1,3',NO
La Liga,2015/2016,31,UD Las Palmas,FC Valencia,2:1,0:1,3',NO
La Liga,2015/2016,31,FC Barcelona,Real Madrid,1:2,1:2,85',NO
La Liga,2015/2016,31,FC Barcelona,Real Madrid,1:2,1:1,83',NO
La Liga,2015/2016,31,FC Barcelona,Real Madrid,1:2,1:0,62',NO
La Liga,2015/2016,31,Celta Vigo,Deportivo La Coruna,1:1,1:1,68',NO
La Liga,2015/2016,31,Celta Vigo,Deportivo La Coruna,1:1,0:1,30',NO
La Liga,2015/2016,31,Athletic Bilbao,FC Granada,1:1,1:1,77',NO
La Liga,2015/2016,31,Athletic Bilbao,FC Granada,1:1,1:0,28',NO
La Liga,2015/2016,31,FC Malaga,Espanyol Barcelona,1:1,1:1,45',NO
La Liga,2015/2016,31,FC Malaga,Espanyol Barcelona,1:1,0:1,11',NO
La Liga,2015/2016,31,SD Eibar,FC Villarreal,1:2,1:2,50',NO
La Liga,2015/2016,31,SD Eibar,FC Villarreal,1:2,1:1,35',NO
La Liga,2015/2016,31,SD Eibar,FC Villarreal,1:2,1:0,22',NO
La Liga,2015/2016,31,FC Sevilla,Real Sociedad San Sebastian,1:2,1:2,68',NO
La Liga,2015/2016,31,FC Sevilla,Real Sociedad San Sebastian,1:2,0:2,51',NO
La Liga,2015/2016,31,FC Sevilla,Real Sociedad San Sebastian,1:2,0:1,34',NO
La Liga,2015/2016,32,Deportivo La Coruna,UD Las Palmas,1:3,1:3,90',NO
La Liga,2015/2016,32,Deportivo La Coruna,UD Las Palmas,1:3,1:2,79',NO
La Liga,2015/2016,32,Deportivo La Coruna,UD Las Palmas,1:3,1:1,58',NO
La Liga,2015/2016,32,Deportivo La Coruna,UD Las Palmas,1:3,1:0,47',NO
La Liga,2015/2016,32,Real Madrid,SD Eibar,1:0,4:0,39',NO
La Liga,2015/2016,32,Real Madrid,SD Eibar,1:0,3:0,19',NO
La Liga,2015/2016,32,Real Madrid,SD Eibar,1:0,2:0,18',NO
La Liga,2015/2016,32,Real Madrid,SD Eibar,1:0,1:0,5',NO
La Liga,2015/2016,32,Espanyol Barcelona,Atletico Madrid,1:3,1:3,89',NO
La Liga,2015/2016,32,Espanyol Barcelona,Atletico Madrid,1:3,1:2,58',NO
La Liga,2015/2016,32,Espanyol Barcelona,Atletico Madrid,1:3,1:1,35',NO
La Liga,2015/2016,32,Espanyol Barcelona,Atletico Madrid,1:3,1:0,29',NO
La Liga,2015/2016,32,Real Sociedad San Sebastian,FC Barcelona,1:0,1:0,5',NO
La Liga,2015/2016,32,Real Betis,Levante UD,1:0,1:0,81',NO
La Liga,2015/2016,32,Sporting Gijon,Celta Vigo,0:1,0:1,64',NO
La Liga,2015/2016,32,FC Valencia,FC Sevilla,2:1,2:1,90',NO
La Liga,2015/2016,32,FC Valencia,FC Sevilla,2:1,1:1,86',NO
La Liga,2015/2016,32,FC Valencia,FC Sevilla,2:1,1:0,41',NO
La Liga,2015/2016,32,FC Villarreal,FC Getafe,2:0,2:0,85',NO
La Liga,2015/2016,32,FC Villarreal,FC Getafe,2:0,1:0,15',NO
La Liga,2015/2016,32,Athletic Bilbao,Rayo Vallecano,1:0,1:0,61',NO
La Liga,2015/2016,33,Levante UD,Espanyol Barcelona,0:1,2:1,66',NO
La Liga,2015/2016,33,Levante UD,Espanyol Barcelona,0:1,1:1,23',NO
La Liga,2015/2016,33,Levante UD,Espanyol Barcelona,0:1,0:1,7',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,1:5,90',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,1:4,88',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,1:3,83',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,0:3,50',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,0:2,40',NO
La Liga,2015/2016,33,FC Getafe,Real Madrid,1:5,0:1,29',NO
La Liga,2015/2016,33,UD Las Palmas,Sporting Gijon,1:1,1:1,48',NO
La Liga,2015/2016,33,UD Las Palmas,Sporting Gijon,1:1,1:0,3',NO
La Liga,2015/2016,33,SD Eibar,Real Sociedad San Sebastian,0:1,2:1,58',NO
La Liga,2015/2016,33,SD Eibar,Real Sociedad San Sebastian,0:1,1:1,32',NO
La Liga,2015/2016,33,SD Eibar,Real Sociedad San Sebastian,0:1,0:1,7',NO
La Liga,2015/2016,33,Celta Vigo,Real Betis,1:1,1:1,78',NO
La Liga,2015/2016,33,Celta Vigo,Real Betis,1:1,0:1,24',NO
La Liga,2015/2016,33,FC Malaga,Athletic Bilbao,0:1,0:1,53',NO
La Liga,2015/2016,33,FC Sevilla,Deportivo La Coruna,1:1,1:1,81',NO
La Liga,2015/2016,33,FC Sevilla,Deportivo La Coruna,1:1,1:0,21',NO
La Liga,2015/2016,33,Atletico Madrid,FC Granada,3:0,3:0,83',NO
La Liga,2015/2016,33,Atletico Madrid,FC Granada,3:0,2:0,59',NO
La Liga,2015/2016,33,Atletico Madrid,FC Granada,3:0,1:0,15',NO
La Liga,2015/2016,33,Rayo Vallecano,FC Villarreal,2:1,2:1,81',NO
La Liga,2015/2016,33,Rayo Vallecano,FC Villarreal,2:1,1:1,20',NO
La Liga,2015/2016,33,Rayo Vallecano,FC Villarreal,2:1,1:0,7',NO
La Liga,2015/2016,33,FC Barcelona,FC Valencia,1:2,1:2,63',NO
La Liga,2015/2016,33,FC Barcelona,FC Valencia,1:2,0:2,45',NO
La Liga,2015/2016,33,FC Barcelona,FC Valencia,1:2,0:1,26',NO
La Liga,2015/2016,34,Espanyol Barcelona,Celta Vigo,1:1,1:1,39',NO
La Liga,2015/2016,34,Espanyol Barcelona,Celta Vigo,1:1,0:1,28',NO
La Liga,2015/2016,34,Real Betis,UD Las Palmas,1:0,1:0,83',NO
La Liga,2015/2016,34,Real Sociedad San Sebastian,FC Getafe,1:2,1:2,56',NO
La Liga,2015/2016,34,Real Sociedad San Sebastian,FC Getafe,1:2,1:1,45',NO
La Liga,2015/2016,34,Real Sociedad San Sebastian,FC Getafe,1:2,1:0,19',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,5:1,90',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,4:1,90',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,3:1,85',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,3:0,82',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,2:0,44',NO
La Liga,2015/2016,34,FC Granada,Levante UD,5:1,1:0,35',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:8,81',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:7,79',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:6,73',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:5,64',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:4,53',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:3,47',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:2,24',NO
La Liga,2015/2016,34,Deportivo La Coruna,FC Barcelona,0:8,0:1,11',NO
La Liga,2015/2016,34,Athletic Bilbao,Atletico Madrid,0:1,0:1,38',NO
La Liga,2015/2016,34,FC Malaga,Rayo Vallecano,1:1,1:1,90',NO
La Liga,2015/2016,34,FC Malaga,Rayo Vallecano,1:1,0:1,62',NO
La Liga,2015/2016,34,FC Valencia,SD Eibar,4:0,4:0,56',NO
La Liga,2015/2016,34,FC Valencia,SD Eibar,4:0,3:0,40',NO
La Liga,2015/2016,34,FC Valencia,SD Eibar,4:0,2:0,28',NO
La Liga,2015/2016,34,FC Valencia,SD Eibar,4:0,1:0,10',NO
La Liga,2015/2016,34,Sporting Gijon,FC Sevilla,2:1,2:1,90',NO
La Liga,2015/2016,34,Sporting Gijon,FC Sevilla,2:1,1:1,22',NO
La Liga,2015/2016,34,Sporting Gijon,FC Sevilla,2:1,0:1,8',NO
La Liga,2015/2016,34,Real Madrid,FC Villarreal,3:0,3:0,76',NO
La Liga,2015/2016,34,Real Madrid,FC Villarreal,3:0,2:0,69',NO
La Liga,2015/2016,34,Real Madrid,FC Villarreal,3:0,1:0,41',NO
La Liga,2015/2016,35,UD Las Palmas,Espanyol Barcelona,4:0,4:0,75',NO
La Liga,2015/2016,35,UD Las Palmas,Espanyol Barcelona,4:0,3:0,56',NO
La Liga,2015/2016,35,UD Las Palmas,Espanyol Barcelona,4:0,2:0,49',NO
La Liga,2015/2016,35,UD Las Palmas,Espanyol Barcelona,4:0,1:0,45',NO
La Liga,2015/2016,35,Celta Vigo,FC Granada,2:1,2:1,76',NO
La Liga,2015/2016,35,Celta Vigo,FC Granada,2:1,1:1,69',NO
La Liga,2015/2016,35,Celta Vigo,FC Granada,2:1,1:0,16',NO
La Liga,2015/2016,35,Rayo Vallecano,Real Madrid,2:3,2:3,81',NO
La Liga,2015/2016,35,Rayo Vallecano,Real Madrid,2:3,2:2,52',NO
La Liga,2015/2016,35,Rayo Vallecano,Real Madrid,2:3,2:1,35',NO
La Liga,2015/2016,35,Rayo Vallecano,Real Madrid,2:3,2:0,14',NO
La Liga,2015/2016,35,Rayo Vallecano,Real Madrid,2:3,1:0,7',NO
La Liga,2015/2016,35,Atletico Madrid,FC Malaga,1:0,1:0,62',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,6:0,88',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,5:0,86',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,4:0,84',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,3:0,77',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,2:0,74',NO
La Liga,2015/2016,35,FC Barcelona,Sporting Gijon,6:0,1:0,63',NO
La Liga,2015/2016,35,SD Eibar,Deportivo La Coruna,1:0,1:1,71',NO
La Liga,2015/2016,35,SD Eibar,Deportivo La Coruna,1:0,1:0,8',NO
La Liga,2015/2016,35,Levante UD,Athletic Bilbao,2:2,2:2,90',NO
La Liga,2015/2016,35,Levante UD,Athletic Bilbao,2:2,2:1,88',NO
La Liga,2015/2016,35,Levante UD,Athletic Bilbao,2:2,2:0,68',NO
La Liga,2015/2016,35,Levante UD,Athletic Bilbao,2:2,1:0,13',NO
La Liga,2015/2016,35,FC Sevilla,Real Betis,2:0,2:0,80',NO
La Liga,2015/2016,35,FC Sevilla,Real Betis,2:0,1:0,67',NO
La Liga,2015/2016,35,FC Getafe,FC Valencia,2:2,2:2,84',NO
La Liga,2015/2016,35,FC Getafe,FC Valencia,2:2,2:1,68',NO
La Liga,2015/2016,35,FC Getafe,FC Valencia,2:2,1:1,59',NO
La Liga,2015/2016,35,FC Getafe,FC Valencia,2:2,0:1,48',NO
La Liga,2015/2016,36,Sporting Gijon,SD Eibar,2:0,2:0,82',NO
La Liga,2015/2016,36,Sporting Gijon,SD Eibar,2:0,1:0,43',NO
La Liga,2015/2016,36,FC Malaga,Levante UD,3:1,3:1,90',NO
La Liga,2015/2016,36,FC Malaga,Levante UD,3:1,2:1,89',NO
La Liga,2015/2016,36,FC Malaga,Levante UD,3:1,1:1,42',NO
La Liga,2015/2016,36,FC Malaga,Levante UD,3:1,1:0,30',NO
La Liga,2015/2016,36,Real Sociedad San Sebastian,Real Madrid,0:1,0:1,80',NO
La Liga,2015/2016,36,Atletico Madrid,Rayo Vallecano,1:0,1:0,55',NO
La Liga,2015/2016,36,Real Betis,FC Barcelona,0:2,0:2,81',NO
La Liga,2015/2016,36,Real Betis,FC Barcelona,0:2,0:1,50',NO
La Liga,2015/2016,36,FC Granada,UD Las Palmas,3:2,3:2,70',NO
La Liga,2015/2016,36,FC Granada,UD Las Palmas,3:2,2:2,22',NO
La Liga,2015/2016,36,FC Granada,UD Las Palmas,3:2,1:2,13',NO
La Liga,2015/2016,36,FC Granada,UD Las Palmas,3:2,0:2,12',NO
La Liga,2015/2016,36,FC Granada,UD Las Palmas,3:2,0:1,3',NO
La Liga,2015/2016,36,Athletic Bilbao,Celta Vigo,2:1,2:1,72',NO
La Liga,2015/2016,36,Athletic Bilbao,Celta Vigo,2:1,1:1,40',NO
La Liga,2015/2016,36,Athletic Bilbao,Celta Vigo,2:1,0:1,38',NO
La Liga,2015/2016,36,Espanyol Barcelona,FC Sevilla,1:0,1:0,52',NO
La Liga,2015/2016,36,Deportivo La Coruna,FC Getafe,0:2,0:2,85',NO
La Liga,2015/2016,36,Deportivo La Coruna,FC Getafe,0:2,0:1,64',NO
La Liga,2015/2016,36,FC Valencia,FC Villarreal,0:2,0:2,33',NO
La Liga,2015/2016,36,FC Valencia,FC Villarreal,0:2,0:1,14',NO
La Liga,2015/2016,37,Celta Vigo,FC Malaga,1:0,1:0,31',NO
La Liga,2015/2016,37,FC Barcelona,Espanyol Barcelona,5:0,5:0,83',NO
La Liga,2015/2016,37,FC Barcelona,Espanyol Barcelona,5:0,4:0,74',NO
La Liga,2015/2016,37,FC Barcelona,Espanyol Barcelona,5:0,3:0,61',NO
La Liga,2015/2016,37,FC Barcelona,Espanyol Barcelona,5:0,2:0,52',NO
La Liga,2015/2016,37,FC Barcelona,Espanyol Barcelona,5:0,1:0,8',NO
La Liga,2015/2016,37,FC Getafe,Sporting Gijon,1:1,1:1,80',NO
La Liga,2015/2016,37,FC Sevilla,FC Granada,1:4,1:4,88',NO
La Liga,2015/2016,37,FC Sevilla,FC Granada,1:4,1:3,86',NO
La Liga,2015/2016,37,FC Sevilla,FC Granada,1:4,1:2,79',NO
La Liga,2015/2016,37,FC Sevilla,FC Granada,1:4,1:1,73',NO
La Liga,2015/2016,37,FC Sevilla,FC Granada,1:4,0:1,45',NO
La Liga,2015/2016,37,FC Villarreal,Deportivo La Coruna,0:2,0:2,57',NO
La Liga,2015/2016,37,FC Villarreal,Deportivo La Coruna,0:2,0:1,32',NO
La Liga,2015/2016,37,Levante UD,Atletico Madrid,2:1,2:1,90',NO
La Liga,2015/2016,37,Levante UD,Atletico Madrid,2:1,1:1,30',NO
La Liga,2015/2016,37,Levante UD,Atletico Madrid,2:1,0:1,2',NO
La Liga,2015/2016,37,Real Madrid,FC Valencia,3:2,3:2,83',NO
La Liga,2015/2016,37,Real Madrid,FC Valencia,3:2,3:1,81',NO
La Liga,2015/2016,37,Real Madrid,FC Valencia,3:2,2:1,58',NO
La Liga,2015/2016,37,Real Madrid,FC Valencia,3:2,2:0,55',NO
La Liga,2015/2016,37,Real Madrid,FC Valencia,3:2,1:0,42',NO
La Liga,2015/2016,37,Real Sociedad San Sebastian,Rayo Vallecano,2:1,2:1,76',NO
La Liga,2015/2016,37,Real Sociedad San Sebastian,Rayo Vallecano,2:1,2:0,69',NO
La Liga,2015/2016,37,Real Sociedad San Sebastian,Rayo Vallecano,2:1,1:0,50',NO
La Liga,2015/2016,37,SD Eibar,Real Betis,1:1,1:1,73',NO
La Liga,2015/2016,37,SD Eibar,Real Betis,1:1,0:1,37',NO
La Liga,2015/2016,38,FC Valencia,Real Sociedad San Sebastian,0:1,0:1,90',NO
La Liga,2015/2016,38,Deportivo La Coruna,Real Madrid,0:1,0:2,25',NO
La Liga,2015/2016,38,Deportivo La Coruna,Real Madrid,0:1,0:1,7',NO
La Liga,2015/2016,38,FC Granada,FC Barcelona,0:3,0:3,86',NO
La Liga,2015/2016,38,FC Granada,FC Barcelona,0:3,0:2,38',NO
La Liga,2015/2016,38,FC Granada,FC Barcelona,0:3,0:1,22',NO
La Liga,2015/2016,38,Athletic Bilbao,FC Sevilla,3:1,3:1,90',NO
La Liga,2015/2016,38,Athletic Bilbao,FC Sevilla,3:1,2:1,71',NO
La Liga,2015/2016,38,Athletic Bilbao,FC Sevilla,3:1,2:0,58',NO
La Liga,2015/2016,38,Athletic Bilbao,FC Sevilla,3:1,1:0,55',NO
La Liga,2015/2016,38,Atletico Madrid,Celta Vigo,2:0,2:0,54',NO
La Liga,2015/2016,38,Atletico Madrid,Celta Vigo,2:0,1:0,51',NO
La Liga,2015/2016,38,FC Malaga,UD Las Palmas,4:1,4:1,86',NO
La Liga,2015/2016,38,FC Malaga,UD Las Palmas,4:1,3:1,84',NO
La Liga,2015/2016,38,FC Malaga,UD Las Palmas,4:1,2:1,45',NO
La Liga,2015/2016,38,FC Malaga,UD Las Palmas,4:1,1:1,31',NO
La Liga,2015/2016,38,FC Malaga,UD Las Palmas,4:1,1:0,26',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,4:2,90',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,4:1,76',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,3:1,66',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,2:1,57',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,2:0,32',NO
La Liga,2015/2016,38,Espanyol Barcelona,SD Eibar,4:2,1:0,13',NO
La Liga,2015/2016,38,Rayo Vallecano,Levante UD,3:1,3:1,73',NO
La Liga,2015/2016,38,Rayo Vallecano,Levante UD,3:1,2:1,60',NO
La Liga,2015/2016,38,Rayo Vallecano,Levante UD,3:1,2:0,23',NO
La Liga,2015/2016,38,Rayo Vallecano,Levante UD,3:1,1:0,12',NO
La Liga,2015/2016,38,Real Betis,FC Getafe,2:1,2:1,84',NO
La Liga,2015/2016,38,Real Betis,FC Getafe,2:1,2:0,75',NO
La Liga,2015/2016,38,Real Betis,FC Getafe,2:1,1:0,73',NO
La Liga,2015/2016,38,Sporting Gijon,FC Villarreal,1:0,1:0,8',NO
La Liga,2015/2016,4,FC Getafe,FC Malaga,1:0,1:0,2',NO
La Liga,2015/2016,4,Real Madrid,FC Granada,1:0,1:0,55',NO
La Liga,2015/2016,4,SD Eibar,Atletico Madrid,0:2,0:2,77',NO
La Liga,2015/2016,4,SD Eibar,Atletico Madrid,0:2,0:1,62',NO
La Liga,2015/2016,4,Real Sociedad San Sebastian,Espanyol Barcelona,2:3,2:3,90',NO
La Liga,2015/2016,4,Real Sociedad San Sebastian,Espanyol Barcelona,2:3,2:2,86',NO
La Liga,2015/2016,4,Real Sociedad San Sebastian,Espanyol Barcelona,2:3,1:2,71',NO
La Liga,2015/2016,4,Real Sociedad San Sebastian,Espanyol Barcelona,2:3,1:1,44',NO
La Liga,2015/2016,4,Real Sociedad San Sebastian,Espanyol Barcelona,2:3,1:0,42',NO
La Liga,2015/2016,4,FC Sevilla,Celta Vigo,1:2,1:2,90',NO
La Liga,2015/2016,4,FC Sevilla,Celta Vigo,1:2,0:2,54',NO
La Liga,2015/2016,4,FC Sevilla,Celta Vigo,1:2,0:1,26',NO
La Liga,2015/2016,4,Deportivo La Coruna,Sporting Gijon,0:2,2:3,34',NO
La Liga,2015/2016,4,Deportivo La Coruna,Sporting Gijon,0:2,2:2,28',NO
La Liga,2015/2016,4,Deportivo La Coruna,Sporting Gijon,0:2,1:2,16',NO
La Liga,2015/2016,4,Deportivo La Coruna,Sporting Gijon,0:2,0:2,8',NO
La Liga,2015/2016,4,Deportivo La Coruna,Sporting Gijon,0:2,0:1,4',NO
La Liga,2015/2016,4,FC Villarreal,Athletic Bilbao,3:1,3:1,90',NO
La Liga,2015/2016,4,FC Villarreal,Athletic Bilbao,3:1,3:0,80',NO
La Liga,2015/2016,4,FC Villarreal,Athletic Bilbao,3:1,2:0,67',NO
La Liga,2015/2016,4,FC Villarreal,Athletic Bilbao,3:1,1:0,43',NO
La Liga,2015/2016,4,UD Las Palmas,Rayo Vallecano,0:1,0:1,42',NO
La Liga,2015/2016,5,Atletico Madrid,FC Getafe,2:0,2:0,90',NO
La Liga,2015/2016,5,Atletico Madrid,FC Getafe,2:0,1:0,4',NO
La Liga,2015/2016,5,Espanyol Barcelona,FC Valencia,1:0,1:0,18',NO
La Liga,2015/2016,5,FC Granada,Real Sociedad San Sebastian,0:3,0:3,79',NO
La Liga,2015/2016,5,FC Granada,Real Sociedad San Sebastian,0:3,0:2,33',NO
La Liga,2015/2016,5,FC Granada,Real Sociedad San Sebastian,0:3,0:1,7',NO
La Liga,2015/2016,5,Real Betis,Deportivo La Coruna,1:2,1:2,72',NO
La Liga,2015/2016,5,Real Betis,Deportivo La Coruna,1:2,1:1,59',NO
La Liga,2015/2016,5,Real Betis,Deportivo La Coruna,1:2,0:1,54',NO
La Liga,2015/2016,5,Levante UD,SD Eibar,2:2,2:2,90',NO
La Liga,2015/2016,5,Levante UD,SD Eibar,2:2,1:2,52',NO
La Liga,2015/2016,5,Levante UD,SD Eibar,2:2,0:2,48',NO
La Liga,2015/2016,5,Levante UD,SD Eibar,2:2,0:1,10',NO
La Liga,2015/2016,5,Rayo Vallecano,Sporting Gijon,2:1,2:1,49',NO
La Liga,2015/2016,5,Rayo Vallecano,Sporting Gijon,2:1,2:0,48',NO
La Liga,2015/2016,5,Rayo Vallecano,Sporting Gijon,2:1,1:0,40',NO
La Liga,2015/2016,5,Athletic Bilbao,Real Madrid,1:2,1:2,70',NO
La Liga,2015/2016,5,Athletic Bilbao,Real Madrid,1:2,1:1,67',NO
La Liga,2015/2016,5,Athletic Bilbao,Real Madrid,1:2,0:1,19',NO
La Liga,2015/2016,5,FC Malaga,FC Villarreal,0:1,0:1,71',NO
La Liga,2015/2016,5,UD Las Palmas,FC Sevilla,2:0,2:0,76',NO
La Liga,2015/2016,5,UD Las Palmas,FC Sevilla,2:0,1:0,30',NO
La Liga,2015/2016,6,FC Valencia,FC Granada,1:0,1:0,26',NO
La Liga,2015/2016,6,FC Sevilla,Rayo Vallecano,3:2,3:2,86',NO
La Liga,2015/2016,6,FC Sevilla,Rayo Vallecano,3:2,2:2,83',NO
La Liga,2015/2016,6,FC Sevilla,Rayo Vallecano,3:2,2:1,68',NO
La Liga,2015/2016,6,FC Sevilla,Rayo Vallecano,3:2,2:0,51',NO
La Liga,2015/2016,6,FC Sevilla,Rayo Vallecano,3:2,1:0,45',NO
La Liga,2015/2016,6,FC Villarreal,Atletico Madrid,1:0,1:0,14',NO
La Liga,2015/2016,6,SD Eibar,Celta Vigo,1:1,1:1,76',NO
La Liga,2015/2016,6,SD Eibar,Celta Vigo,1:1,1:0,3',NO
La Liga,2015/2016,6,Sporting Gijon,Real Betis,1:2,1:2,57',NO
La Liga,2015/2016,6,Sporting Gijon,Real Betis,1:2,1:1,46',NO
La Liga,2015/2016,6,Sporting Gijon,Real Betis,1:2,1:0,17',NO
La Liga,2015/2016,6,Deportivo La Coruna,Espanyol Barcelona,3:0,3:0,79',NO
La Liga,2015/2016,6,Deportivo La Coruna,Espanyol Barcelona,3:0,2:0,47',NO
La Liga,2015/2016,6,Deportivo La Coruna,Espanyol Barcelona,3:0,1:0,27',NO
La Liga,2015/2016,6,FC Getafe,Levante UD,3:0,2:0,90',NO
La Liga,2015/2016,6,FC Getafe,Levante UD,3:0,3:0,90',NO
La Liga,2015/2016,6,FC Getafe,Levante UD,3:0,1:0,81',NO
La Liga,2015/2016,7,FC Granada,Deportivo La Coruna,1:1,1:1,65',NO
La Liga,2015/2016,7,FC Granada,Deportivo La Coruna,1:1,0:1,25',NO
La Liga,2015/2016,7,Espanyol Barcelona,Sporting Gijon,1:2,1:2,90',NO
La Liga,2015/2016,7,Espanyol Barcelona,Sporting Gijon,1:2,1:1,62',NO
La Liga,2015/2016,7,Espanyol Barcelona,Sporting Gijon,1:2,0:1,10',NO
La Liga,2015/2016,7,UD Las Palmas,SD Eibar,0:1,0:2,62',NO
La Liga,2015/2016,7,UD Las Palmas,SD Eibar,0:1,0:1,7',NO
La Liga,2015/2016,7,FC Malaga,Real Sociedad San Sebastian,3:1,3:1,89',NO
La Liga,2015/2016,7,FC Malaga,Real Sociedad San Sebastian,3:1,2:1,71',NO
La Liga,2015/2016,7,FC Malaga,Real Sociedad San Sebastian,3:1,2:0,14',NO
La Liga,2015/2016,7,FC Malaga,Real Sociedad San Sebastian,3:1,1:0,7',NO
La Liga,2015/2016,7,Rayo Vallecano,Real Betis,0:2,0:2,61',NO
La Liga,2015/2016,7,Rayo Vallecano,Real Betis,0:2,0:1,20',NO
La Liga,2015/2016,7,Athletic Bilbao,FC Valencia,3:1,3:1,69',NO
La Liga,2015/2016,7,Athletic Bilbao,FC Valencia,3:1,2:1,60',NO
La Liga,2015/2016,7,Athletic Bilbao,FC Valencia,3:1,1:1,34',NO
La Liga,2015/2016,7,Athletic Bilbao,FC Valencia,3:1,0:1,20',NO
La Liga,2015/2016,7,Levante UD,FC Villarreal,1:0,1:0,83',NO
La Liga,2015/2016,7,Atletico Madrid,Real Madrid,0:1,1:1,83',NO
La Liga,2015/2016,7,Atletico Madrid,Real Madrid,0:1,0:1,9',NO
