League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
Serie A,2014/2015,1,AC Chievo Verona,Juventus Turin,0:1,0:1,,0
Serie A,2014/2015,1,AS Rom,AC Florenz,2:0,2:0,,0
Serie A,2014/2015,1,AS Rom,AC Florenz,2:0,1:0,,0
Serie A,2014/2015,1,AC Mailand,Lazio Rom,1:0,3:1,,0
Serie A,2014/2015,1,AC Mailand,Lazio Rom,1:0,3:0,,0
Serie A,2014/2015,1,AC Mailand,Lazio Rom,1:0,2:0,,0
Serie A,2014/2015,1,AC Mailand,Lazio Rom,1:0,1:0,,0
Serie A,2014/2015,1,AC Cesena,FC Parma,1:0,1:0,,0
Serie A,2014/2015,1,FC Genua 1893,SSC Neapel,1:2,1:2,,0
Serie A,2014/2015,1,FC Genua 1893,SSC Neapel,1:2,1:1,,0
Serie A,2014/2015,1,FC Genua 1893,SSC Neapel,1:2,0:1,,0
Serie A,2014/2015,1,US Palermo,Sampdoria Genua,1:1,1:1,,0
Serie A,2014/2015,1,US Palermo,Sampdoria Genua,1:1,1:0,,0
Serie A,2014/2015,1,US Sassuolo Calcio,Cagliari Calcio,1:1,1:1,,0
Serie A,2014/2015,1,US Sassuolo Calcio,Cagliari Calcio,1:1,1:0,,0
Serie A,2014/2015,1,Udinese Calcio,FC Empoli,2:0,2:0,,0
Serie A,2014/2015,1,Udinese Calcio,FC Empoli,2:0,1:0,,0
Serie A,2014/2015,10,AC Cesena,Hellas Verona,1:1,1:1,,0
Serie A,2014/2015,10,AC Cesena,Hellas Verona,1:1,1:0,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,4:2,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,3:2,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,3:1,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,3:0,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,2:0,,0
Serie A,2014/2015,10,Lazio Rom,Cagliari Calcio,4:2,1:0,,0
Serie A,2014/2015,10,SSC Neapel,AS Rom,2:0,2:0,,0
Serie A,2014/2015,10,SSC Neapel,AS Rom,2:0,1:0,,0
Serie A,2014/2015,10,FC Empoli,Juventus Turin,0:2,0:2,,0
Serie A,2014/2015,10,FC Empoli,Juventus Turin,0:2,0:1,,0
Serie A,2014/2015,10,FC Parma,Inter Mailand,2:0,2:0,,0
Serie A,2014/2015,10,FC Parma,Inter Mailand,2:0,1:0,,0
Serie A,2014/2015,10,Sampdoria Genua,AC Florenz,3:1,3:1,,0
Serie A,2014/2015,10,Sampdoria Genua,AC Florenz,3:1,2:1,,0
Serie A,2014/2015,10,Sampdoria Genua,AC Florenz,3:1,2:0,,0
Serie A,2014/2015,10,Sampdoria Genua,AC Florenz,3:1,1:0,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,2:4,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,2:3,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,2:2,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,1:2,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,1:1,,0
Serie A,2014/2015,10,Udinese Calcio,FC Genua 1893,2:4,1:0,,0
Serie A,2014/2015,10,AC Mailand,US Palermo,0:2,0:2,,0
Serie A,2014/2015,10,AC Mailand,US Palermo,0:2,0:1,,0
Serie A,2014/2015,11,Sampdoria Genua,AC Mailand,2:2,2:2,,0
Serie A,2014/2015,11,Sampdoria Genua,AC Mailand,2:2,2:1,,0
Serie A,2014/2015,11,Sampdoria Genua,AC Mailand,2:2,1:1,,0
Serie A,2014/2015,11,Sampdoria Genua,AC Mailand,2:2,0:1,,0
Serie A,2014/2015,11,Cagliari Calcio,FC Genua 1893,1:1,1:1,,0
Serie A,2014/2015,11,Cagliari Calcio,FC Genua 1893,1:1,1:0,,0
Serie A,2014/2015,11,AC Chievo Verona,AC Cesena,2:1,2:1,,0
Serie A,2014/2015,11,AC Chievo Verona,AC Cesena,2:1,1:1,,0
Serie A,2014/2015,11,AC Chievo Verona,AC Cesena,2:1,1:0,,0
Serie A,2014/2015,11,FC Empoli,Lazio Rom,2:1,2:1,,0
Serie A,2014/2015,11,FC Empoli,Lazio Rom,2:1,2:0,,0
Serie A,2014/2015,11,FC Empoli,Lazio Rom,2:1,1:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,7:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,6:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,5:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,4:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,3:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,2:0,,0
Serie A,2014/2015,11,Juventus Turin,FC Parma,7:0,1:0,,0
Serie A,2014/2015,11,US Palermo,Udinese Calcio,0:1,1:1,,0
Serie A,2014/2015,11,US Palermo,Udinese Calcio,0:1,0:1,,0
Serie A,2014/2015,11,AC Florenz,SSC Neapel,0:1,0:1,,0
Serie A,2014/2015,11,AS Rom,FC Turin,1:0,3:0,,0
Serie A,2014/2015,11,AS Rom,FC Turin,1:0,2:0,,0
Serie A,2014/2015,11,AS Rom,FC Turin,1:0,1:0,,0
Serie A,2014/2015,11,Inter Mailand,Hellas Verona,2:2,2:2,,0
Serie A,2014/2015,11,Inter Mailand,Hellas Verona,2:2,2:1,,0
Serie A,2014/2015,11,Inter Mailand,Hellas Verona,2:2,1:1,,0
Serie A,2014/2015,11,Inter Mailand,Hellas Verona,2:2,0:1,,0
Serie A,2014/2015,12,FC Genua 1893,US Palermo,0:1,1:1,,0
Serie A,2014/2015,12,FC Genua 1893,US Palermo,0:1,0:1,,0
Serie A,2014/2015,12,Atalanta Bergamo,AS Rom,1:2,1:2,,0
Serie A,2014/2015,12,Atalanta Bergamo,AS Rom,1:2,1:1,,0
Serie A,2014/2015,12,Atalanta Bergamo,AS Rom,1:2,1:0,,0
Serie A,2014/2015,12,Lazio Rom,Juventus Turin,0:3,0:3,,0
Serie A,2014/2015,12,Lazio Rom,Juventus Turin,0:3,0:2,,0
Serie A,2014/2015,12,Lazio Rom,Juventus Turin,0:3,0:1,,0
Serie A,2014/2015,12,FC Turin,US Sassuolo Calcio,0:1,0:1,,0
Serie A,2014/2015,12,AC Cesena,Sampdoria Genua,1:1,1:1,,0
Serie A,2014/2015,12,AC Cesena,Sampdoria Genua,1:1,1:0,,0
Serie A,2014/2015,12,FC Parma,FC Empoli,0:2,0:2,,0
Serie A,2014/2015,12,FC Parma,FC Empoli,0:2,0:1,,0
Serie A,2014/2015,12,Hellas Verona,AC Florenz,1:2,1:2,,0
Serie A,2014/2015,12,Hellas Verona,AC Florenz,1:2,1:1,,0
Serie A,2014/2015,12,Hellas Verona,AC Florenz,1:2,0:1,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,3:3,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,3:2,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,2:2,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,2:1,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,2:0,,0
Serie A,2014/2015,12,SSC Neapel,Cagliari Calcio,3:3,1:0,,0
Serie A,2014/2015,12,Udinese Calcio,AC Chievo Verona,1:1,1:1,,0
Serie A,2014/2015,12,Udinese Calcio,AC Chievo Verona,1:1,1:0,,0
Serie A,2014/2015,12,AC Mailand,Inter Mailand,1:1,1:1,,0
Serie A,2014/2015,12,AC Mailand,Inter Mailand,1:1,1:0,,0
Serie A,2014/2015,13,Sampdoria Genua,SSC Neapel,1:1,1:1,,0
Serie A,2014/2015,13,Sampdoria Genua,SSC Neapel,1:1,1:0,,0
Serie A,2014/2015,13,US Sassuolo Calcio,Hellas Verona,2:1,2:1,,0
Serie A,2014/2015,13,US Sassuolo Calcio,Hellas Verona,2:1,1:1,,0
Serie A,2014/2015,13,US Sassuolo Calcio,Hellas Verona,2:1,0:1,,0
Serie A,2014/2015,13,AC Cesena,FC Genua 1893,0:2,0:3,,0
Serie A,2014/2015,13,AC Cesena,FC Genua 1893,0:2,0:2,,0
Serie A,2014/2015,13,AC Cesena,FC Genua 1893,0:2,0:1,,0
Serie A,2014/2015,13,AC Mailand,Udinese Calcio,2:0,2:0,,0
Serie A,2014/2015,13,AC Mailand,Udinese Calcio,2:0,1:0,,0
Serie A,2014/2015,13,Cagliari Calcio,AC Florenz,0:4,0:4,,0
Serie A,2014/2015,13,Cagliari Calcio,AC Florenz,0:4,0:3,,0
Serie A,2014/2015,13,Cagliari Calcio,AC Florenz,0:4,0:2,,0
Serie A,2014/2015,13,Cagliari Calcio,AC Florenz,0:4,0:1,,0
Serie A,2014/2015,13,US Palermo,FC Parma,2:1,2:1,,0
Serie A,2014/2015,13,US Palermo,FC Parma,2:1,1:1,,0
Serie A,2014/2015,13,US Palermo,FC Parma,2:1,1:0,,0
Serie A,2014/2015,13,Juventus Turin,FC Turin,2:1,2:1,,0
Serie A,2014/2015,13,Juventus Turin,FC Turin,2:1,1:1,,0
Serie A,2014/2015,13,Juventus Turin,FC Turin,2:1,1:0,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,4:2,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,3:2,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,2:2,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,2:1,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,1:1,,0
Serie A,2014/2015,13,AS Rom,Inter Mailand,4:2,1:0,,0
Serie A,2014/2015,14,Cagliari Calcio,AC Chievo Verona,0:2,0:2,,0
Serie A,2014/2015,14,Cagliari Calcio,AC Chievo Verona,0:2,0:1,,0
Serie A,2014/2015,14,Hellas Verona,Sampdoria Genua,1:3,1:3,,0
Serie A,2014/2015,14,Hellas Verona,Sampdoria Genua,1:3,1:2,,0
Serie A,2014/2015,14,Hellas Verona,Sampdoria Genua,1:3,1:1,,0
Serie A,2014/2015,14,Hellas Verona,Sampdoria Genua,1:3,0:1,,0
Serie A,2014/2015,14,AS Rom,US Sassuolo Calcio,2:2,2:2,,0
Serie A,2014/2015,14,AS Rom,US Sassuolo Calcio,2:2,1:2,,0
Serie A,2014/2015,14,AS Rom,US Sassuolo Calcio,2:2,0:2,,0
Serie A,2014/2015,14,AS Rom,US Sassuolo Calcio,2:2,0:1,,0
Serie A,2014/2015,14,FC Turin,US Palermo,2:2,2:2,,0
Serie A,2014/2015,14,FC Turin,US Palermo,2:2,1:2,,0
Serie A,2014/2015,14,FC Turin,US Palermo,2:2,1:1,,0
Serie A,2014/2015,14,FC Turin,US Palermo,2:2,0:1,,0
Serie A,2014/2015,14,SSC Neapel,FC Empoli,2:2,2:2,,0
Serie A,2014/2015,14,SSC Neapel,FC Empoli,2:2,1:2,,0
Serie A,2014/2015,14,SSC Neapel,FC Empoli,2:2,0:2,,0
Serie A,2014/2015,14,SSC Neapel,FC Empoli,2:2,0:1,,0
Serie A,2014/2015,14,Atalanta Bergamo,AC Cesena,3:2,3:2,,0
Serie A,2014/2015,14,Atalanta Bergamo,AC Cesena,3:2,2:2,,0
Serie A,2014/2015,14,Atalanta Bergamo,AC Cesena,3:2,1:2,,0
Serie A,2014/2015,14,Atalanta Bergamo,AC Cesena,3:2,0:2,,0
Serie A,2014/2015,14,Atalanta Bergamo,AC Cesena,3:2,0:1,,0
Serie A,2014/2015,14,FC Genua 1893,AC Mailand,1:0,1:0,,0
Serie A,2014/2015,14,FC Parma,Lazio Rom,1:2,1:2,,0
Serie A,2014/2015,14,FC Parma,Lazio Rom,1:2,1:0,,0
Serie A,2014/2015,14,FC Parma,Lazio Rom,1:2,1:1,,0
Serie A,2014/2015,14,Inter Mailand,Udinese Calcio,1:2,1:2,,0
Serie A,2014/2015,14,Inter Mailand,Udinese Calcio,1:2,1:1,,0
Serie A,2014/2015,14,Inter Mailand,Udinese Calcio,1:2,1:0,,0
Serie A,2014/2015,15,AC Chievo Verona,Inter Mailand,0:2,0:2,,0
Serie A,2014/2015,15,AC Chievo Verona,Inter Mailand,0:2,0:1,,0
Serie A,2014/2015,15,US Palermo,US Sassuolo Calcio,2:1,2:1,,0
Serie A,2014/2015,15,US Palermo,US Sassuolo Calcio,2:1,1:1,,0
Serie A,2014/2015,15,US Palermo,US Sassuolo Calcio,2:1,1:0,,0
Serie A,2014/2015,15,Lazio Rom,Atalanta Bergamo,3:0,3:0,,0
Serie A,2014/2015,15,Lazio Rom,Atalanta Bergamo,3:0,2:0,,0
Serie A,2014/2015,15,Lazio Rom,Atalanta Bergamo,3:0,1:0,,0
Serie A,2014/2015,15,Juventus Turin,Sampdoria Genua,1:1,1:1,,0
Serie A,2014/2015,15,Juventus Turin,Sampdoria Genua,1:1,1:0,,0
Serie A,2014/2015,15,FC Genua 1893,AS Rom,0:1,0:1,,0
Serie A,2014/2015,15,Udinese Calcio,Hellas Verona,1:2,1:2,,0
Serie A,2014/2015,15,Udinese Calcio,Hellas Verona,1:2,1:1,,0
Serie A,2014/2015,15,Udinese Calcio,Hellas Verona,1:2,1:0,,0
Serie A,2014/2015,15,AC Cesena,AC Florenz,1:4,1:4,,0
Serie A,2014/2015,15,AC Cesena,AC Florenz,1:4,1:3,,0
Serie A,2014/2015,15,AC Cesena,AC Florenz,1:4,1:2,,0
Serie A,2014/2015,15,AC Cesena,AC Florenz,1:4,0:2,,0
Serie A,2014/2015,15,AC Cesena,AC Florenz,1:4,0:1,,0
Serie A,2014/2015,15,AC Mailand,SSC Neapel,1:0,2:0,,0
Serie A,2014/2015,15,AC Mailand,SSC Neapel,1:0,1:0,,0
Serie A,2014/2015,16,Cagliari Calcio,Juventus Turin,1:3,1:3,,0
Serie A,2014/2015,16,Cagliari Calcio,Juventus Turin,1:3,0:3,,0
Serie A,2014/2015,16,Cagliari Calcio,Juventus Turin,1:3,0:2,,0
Serie A,2014/2015,16,Cagliari Calcio,Juventus Turin,1:3,0:1,,0
Serie A,2014/2015,16,SSC Neapel,FC Parma,2:0,2:0,,0
Serie A,2014/2015,16,SSC Neapel,FC Parma,2:0,1:0,,0
Serie A,2014/2015,16,US Sassuolo Calcio,AC Cesena,1:1,1:1,,0
Serie A,2014/2015,16,US Sassuolo Calcio,AC Cesena,1:1,1:0,,0
Serie A,2014/2015,16,Hellas Verona,AC Chievo Verona,0:1,0:1,,0
Serie A,2014/2015,16,AC Florenz,FC Empoli,1:1,1:1,,0
Serie A,2014/2015,16,AC Florenz,FC Empoli,1:1,1:0,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,3:3,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,2:3,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,1:3,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,1:2,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,0:2,,0
Serie A,2014/2015,16,Atalanta Bergamo,US Palermo,3:3,0:1,,0
Serie A,2014/2015,16,FC Turin,FC Genua 1893,2:1,2:1,,0
Serie A,2014/2015,16,FC Turin,FC Genua 1893,2:1,1:1,,0
Serie A,2014/2015,16,FC Turin,FC Genua 1893,2:1,0:1,,0
Serie A,2014/2015,16,Sampdoria Genua,Udinese Calcio,2:2,2:2,,0
Serie A,2014/2015,16,Sampdoria Genua,Udinese Calcio,2:2,1:2,,0
Serie A,2014/2015,16,Sampdoria Genua,Udinese Calcio,2:2,1:1,,0
Serie A,2014/2015,16,Sampdoria Genua,Udinese Calcio,2:2,1:0,,0
Serie A,2014/2015,16,Inter Mailand,Lazio Rom,2:2,2:2,,0
Serie A,2014/2015,16,Inter Mailand,Lazio Rom,2:2,1:2,,0
Serie A,2014/2015,16,Inter Mailand,Lazio Rom,2:2,0:2,,0
Serie A,2014/2015,16,Inter Mailand,Lazio Rom,2:2,0:1,,0
Serie A,2014/2015,17,Udinese Calcio,AS Rom,0:1,0:1,,0
Serie A,2014/2015,17,AC Mailand,US Sassuolo Calcio,1:0,1:2,,0
Serie A,2014/2015,17,AC Mailand,US Sassuolo Calcio,1:0,1:1,,0
Serie A,2014/2015,17,AC Mailand,US Sassuolo Calcio,1:0,1:0,,0
Serie A,2014/2015,17,FC Genua 1893,Atalanta Bergamo,2:2,2:2,,0
Serie A,2014/2015,17,FC Genua 1893,Atalanta Bergamo,2:2,1:2,,0
Serie A,2014/2015,17,FC Genua 1893,Atalanta Bergamo,2:2,0:2,,0
Serie A,2014/2015,17,FC Genua 1893,Atalanta Bergamo,2:2,0:1,,0
Serie A,2014/2015,17,FC Parma,AC Florenz,1:0,1:0,,0
Serie A,2014/2015,17,US Palermo,Cagliari Calcio,5:0,5:0,,0
Serie A,2014/2015,17,US Palermo,Cagliari Calcio,5:0,4:0,,0
Serie A,2014/2015,17,US Palermo,Cagliari Calcio,5:0,3:0,,0
Serie A,2014/2015,17,US Palermo,Cagliari Calcio,5:0,2:0,,0
Serie A,2014/2015,17,US Palermo,Cagliari Calcio,5:0,1:0,,0
Serie A,2014/2015,17,AC Cesena,SSC Neapel,1:4,1:4,,0
Serie A,2014/2015,17,AC Cesena,SSC Neapel,1:4,0:4,,0
Serie A,2014/2015,17,AC Cesena,SSC Neapel,1:4,0:3,,0
Serie A,2014/2015,17,AC Cesena,SSC Neapel,1:4,0:2,,0
Serie A,2014/2015,17,AC Cesena,SSC Neapel,1:4,0:1,,0
Serie A,2014/2015,17,Juventus Turin,Inter Mailand,1:1,1:1,,0
Serie A,2014/2015,17,Juventus Turin,Inter Mailand,1:1,1:0,,0
Serie A,2014/2015,17,Lazio Rom,Sampdoria Genua,3:0,3:0,,0
Serie A,2014/2015,17,Lazio Rom,Sampdoria Genua,3:0,2:0,,0
Serie A,2014/2015,17,Lazio Rom,Sampdoria Genua,3:0,1:0,,0
Serie A,2014/2015,18,US Sassuolo Calcio,Udinese Calcio,1:1,1:1,,0
Serie A,2014/2015,18,US Sassuolo Calcio,Udinese Calcio,1:1,1:0,,0
Serie A,2014/2015,18,FC Turin,AC Mailand,1:1,1:1,,0
Serie A,2014/2015,18,FC Turin,AC Mailand,1:1,0:1,,0
Serie A,2014/2015,18,Inter Mailand,FC Genua 1893,3:1,3:1,,0
Serie A,2014/2015,18,Inter Mailand,FC Genua 1893,3:1,2:1,,0
Serie A,2014/2015,18,Inter Mailand,FC Genua 1893,3:1,2:0,,0
Serie A,2014/2015,18,Inter Mailand,FC Genua 1893,3:1,1:0,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,4:3,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,4:2,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,3:2,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,2:2,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,2:1,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,2:0,,0
Serie A,2014/2015,18,AC Florenz,US Palermo,4:3,1:0,,0
Serie A,2014/2015,18,AS Rom,Lazio Rom,2:2,2:2,,0
Serie A,2014/2015,18,AS Rom,Lazio Rom,2:2,1:2,,0
Serie A,2014/2015,18,AS Rom,Lazio Rom,2:2,0:2,,0
Serie A,2014/2015,18,AS Rom,Lazio Rom,2:2,0:1,,0
Serie A,2014/2015,18,Atalanta Bergamo,AC Chievo Verona,1:1,1:1,,0
Serie A,2014/2015,18,Atalanta Bergamo,AC Chievo Verona,1:1,1:0,,0
Serie A,2014/2015,18,Cagliari Calcio,AC Cesena,2:1,2:1,,0
Serie A,2014/2015,18,Cagliari Calcio,AC Cesena,2:1,2:0,,0
Serie A,2014/2015,18,Cagliari Calcio,AC Cesena,2:1,1:0,,0
Serie A,2014/2015,18,Hellas Verona,FC Parma,3:1,3:1,,0
Serie A,2014/2015,18,Hellas Verona,FC Parma,3:1,2:1,,0
Serie A,2014/2015,18,Hellas Verona,FC Parma,3:1,1:1,,0
Serie A,2014/2015,18,Hellas Verona,FC Parma,3:1,1:0,,0
Serie A,2014/2015,18,Sampdoria Genua,FC Empoli,1:0,1:0,,0
Serie A,2014/2015,18,SSC Neapel,Juventus Turin,1:3,1:3,,0
Serie A,2014/2015,18,SSC Neapel,Juventus Turin,1:3,1:2,,0
Serie A,2014/2015,18,SSC Neapel,Juventus Turin,1:3,1:1,,0
Serie A,2014/2015,18,SSC Neapel,Juventus Turin,1:3,0:1,,0
Serie A,2014/2015,19,US Palermo,AS Rom,1:1,1:1,,0
Serie A,2014/2015,19,US Palermo,AS Rom,1:1,1:0,,0
Serie A,2014/2015,19,Lazio Rom,SSC Neapel,0:1,0:1,,0
Serie A,2014/2015,19,AC Cesena,FC Turin,2:3,2:3,,0
Serie A,2014/2015,19,AC Cesena,FC Turin,2:3,2:2,,0
Serie A,2014/2015,19,AC Cesena,FC Turin,2:3,1:2,,0
Serie A,2014/2015,19,AC Cesena,FC Turin,2:3,0:2,,0
Serie A,2014/2015,19,AC Cesena,FC Turin,2:3,0:1,,0
Serie A,2014/2015,19,AC Chievo Verona,AC Florenz,1:2,1:2,,0
Serie A,2014/2015,19,AC Chievo Verona,AC Florenz,1:2,1:1,,0
Serie A,2014/2015,19,AC Chievo Verona,AC Florenz,1:2,0:1,,0
Serie A,2014/2015,19,AC Mailand,Atalanta Bergamo,0:1,0:1,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,3:3,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,2:3,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,2:2,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,1:2,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,1:1,,0
Serie A,2014/2015,19,FC Genua 1893,US Sassuolo Calcio,3:3,0:1,,0
Serie A,2014/2015,19,FC Parma,Sampdoria Genua,0:2,0:2,,0
Serie A,2014/2015,19,FC Parma,Sampdoria Genua,0:2,0:1,,0
Serie A,2014/2015,19,Udinese Calcio,Cagliari Calcio,2:2,2:2,,0
Serie A,2014/2015,19,Udinese Calcio,Cagliari Calcio,2:2,2:1,,0
Serie A,2014/2015,19,Udinese Calcio,Cagliari Calcio,2:2,1:1,,0
Serie A,2014/2015,19,Udinese Calcio,Cagliari Calcio,2:2,0:1,,0
Serie A,2014/2015,19,Juventus Turin,Hellas Verona,4:0,4:0,,0
Serie A,2014/2015,19,Juventus Turin,Hellas Verona,4:0,3:0,,0
Serie A,2014/2015,19,Juventus Turin,Hellas Verona,4:0,2:0,,0
Serie A,2014/2015,19,Juventus Turin,Hellas Verona,4:0,1:0,,0
Serie A,2014/2015,2,Hellas Verona,US Palermo,2:1,2:1,,0
Serie A,2014/2015,2,Hellas Verona,US Palermo,2:1,1:1,,0
Serie A,2014/2015,2,Hellas Verona,US Palermo,2:1,0:1,,0
Serie A,2014/2015,2,FC Empoli,AS Rom,0:1,0:1,,0
Serie A,2014/2015,2,Juventus Turin,Udinese Calcio,1:0,2:0,,0
Serie A,2014/2015,2,Juventus Turin,Udinese Calcio,1:0,1:0,,0
Serie A,2014/2015,2,Sampdoria Genua,FC Turin,2:0,2:0,,0
Serie A,2014/2015,2,Sampdoria Genua,FC Turin,2:0,1:0,,0
Serie A,2014/2015,2,Cagliari Calcio,Atalanta Bergamo,1:2,1:2,,0
Serie A,2014/2015,2,Cagliari Calcio,Atalanta Bergamo,1:2,0:2,,0
Serie A,2014/2015,2,Cagliari Calcio,Atalanta Bergamo,1:2,0:1,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,7:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,6:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,5:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,4:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,3:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,2:0,,0
Serie A,2014/2015,2,Inter Mailand,US Sassuolo Calcio,7:0,1:0,,0
Serie A,2014/2015,2,Lazio Rom,AC Cesena,3:0,3:0,,0
Serie A,2014/2015,2,Lazio Rom,AC Cesena,3:0,2:0,,0
Serie A,2014/2015,2,Lazio Rom,AC Cesena,3:0,1:0,,0
Serie A,2014/2015,2,SSC Neapel,AC Chievo Verona,0:1,0:1,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,4:5,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,3:5,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,3:4,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,2:4,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,2:3,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,1:3,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,1:2,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,1:1,,0
Serie A,2014/2015,2,FC Parma,AC Mailand,4:5,0:1,,0
Serie A,2014/2015,20,FC Empoli,Udinese Calcio,1:2,1:2,,0
Serie A,2014/2015,20,FC Empoli,Udinese Calcio,1:2,1:1,,0
Serie A,2014/2015,20,FC Empoli,Udinese Calcio,1:2,0:1,,0
Serie A,2014/2015,20,SSC Neapel,FC Genua 1893,2:1,2:1,,0
Serie A,2014/2015,20,SSC Neapel,FC Genua 1893,2:1,1:1,,0
Serie A,2014/2015,20,SSC Neapel,FC Genua 1893,2:1,1:0,,0
Serie A,2014/2015,20,Cagliari Calcio,US Sassuolo Calcio,2:1,2:1,,0
Serie A,2014/2015,20,Cagliari Calcio,US Sassuolo Calcio,2:1,1:1,,0
Serie A,2014/2015,20,Cagliari Calcio,US Sassuolo Calcio,2:1,1:0,,0
Serie A,2014/2015,20,Lazio Rom,AC Mailand,3:1,3:1,,0
Serie A,2014/2015,20,Lazio Rom,AC Mailand,3:1,2:1,,0
Serie A,2014/2015,20,Lazio Rom,AC Mailand,3:1,1:1,,0
Serie A,2014/2015,20,Lazio Rom,AC Mailand,3:1,0:1,,0
Serie A,2014/2015,20,FC Parma,AC Cesena,1:2,1:2,,0
Serie A,2014/2015,20,FC Parma,AC Cesena,1:2,1:1,,0
Serie A,2014/2015,20,FC Parma,AC Cesena,1:2,0:1,,0
Serie A,2014/2015,20,Hellas Verona,Atalanta Bergamo,1:0,1:0,,0
Serie A,2014/2015,20,Inter Mailand,FC Turin,0:1,0:1,,0
Serie A,2014/2015,20,Juventus Turin,AC Chievo Verona,2:0,2:0,,0
Serie A,2014/2015,20,Juventus Turin,AC Chievo Verona,2:0,1:0,,0
Serie A,2014/2015,20,Sampdoria Genua,US Palermo,1:0,1:1,,0
Serie A,2014/2015,20,Sampdoria Genua,US Palermo,1:0,1:0,,0
Serie A,2014/2015,20,AC Florenz,AS Rom,1:1,1:1,,0
Serie A,2014/2015,20,AC Florenz,AS Rom,1:1,1:0,,0
Serie A,2014/2015,21,FC Genua 1893,AC Florenz,1:1,1:1,,0
Serie A,2014/2015,21,FC Genua 1893,AC Florenz,1:1,1:0,,0
Serie A,2014/2015,21,AS Rom,FC Empoli,1:1,1:1,,0
